observationStartMJD,band,m5,t_days,fiesta_filter,mag_true,snr_exp,mag_err,snr_obs,detected,mag_obs,mag_ulim
63166.06186111964,i,22.520212117652616,698.2155311517272,lssti,,,,,False,,22.520212117652616
63166.06226283331,i,22.524923426835755,698.2159328653943,lssti,,,,,False,,22.524923426835755
63166.062663579454,i,22.52919356181375,698.2163336115409,lssti,,,,,False,,22.52919356181375
63166.06306859392,i,22.52782027736845,698.2167386260044,lssti,,,,,False,,22.52782027736845
63166.06347389012,i,22.537605342724586,698.2171439222075,lssti,,,,,False,,22.537605342724586
63166.06387580803,i,22.54095548639849,698.217545840118,lssti,,,,,False,,22.54095548639849
63166.06427986168,i,22.540855570560595,698.2179498937694,lssti,,,,,False,,22.540855570560595
63166.06630494027,r,22.67245235026129,698.2199749723586,lsstr,,,,,False,,22.67245235026129
63166.066707703714,r,22.684581007997828,698.2203777358009,lsstr,,,,,False,,22.684581007997828
63166.06711051698,r,22.685679895293617,698.2207805490689,lsstr,,,,,False,,22.685679895293617
63166.06751453273,r,22.69377783095093,698.2211845648199,lsstr,,,,,False,,22.69377783095093
63166.06791629554,r,22.69842096044668,698.2215863276288,lsstr,,,,,False,,22.69842096044668
63166.0683170931,r,22.702573547702464,698.2219871251873,lsstr,,,,,False,,22.702573547702464
63166.068722066106,r,22.86898915686338,698.2223920981924,lsstr,,,,,False,,22.86898915686338
63166.06912732039,r,22.87856287304393,698.2227973524787,lsstr,,,,,False,,22.87856287304393
63166.06952930073,r,22.8818550679428,698.2231993328169,lsstr,,,,,False,,22.8818550679428
63166.06993336969,r,22.881664901853743,698.2236034017769,lsstr,,,,,False,,22.881664901853743
63166.07033809554,r,22.890357132021908,698.224008127625,lsstr,,,,,False,,22.890357132021908
63166.07074087987,r,22.89149164202868,698.2244109119565,lsstr,,,,,False,,22.89149164202868
63166.07114367862,r,22.892599854902524,698.224813710709,lsstr,,,,,False,,22.892599854902524
63166.07154767092,r,22.90030921271075,698.2252177030095,lsstr,,,,,False,,22.90030921271075
63166.0719494712,r,22.929022684956344,698.2256195032896,lsstr,,,,,False,,22.929022684956344
63166.07235030752,r,22.93300143558146,698.2260203396072,lsstr,,,,,False,,22.93300143558146
63166.0727552512,r,22.931804122771155,698.2264252832902,lsstr,,,,,False,,22.931804122771155
63166.07316047589,r,22.940902817087395,698.2268305079779,lsstr,,,,,False,,22.940902817087395
63166.07518287359,y,21.59904500866844,698.228852905675,lssty,,,,,False,,21.59904500866844
63166.07558695711,y,21.737181316684687,698.2292569891943,lssty,,,,,False,,21.737181316684687
63166.07599169973,y,21.745997565630976,698.2296617318134,lssty,,,,,False,,21.745997565630976
63166.07639451231,y,21.7471338099181,698.2300645443975,lssty,,,,,False,,21.7471338099181
63166.07679729084,y,21.748286435519976,698.23046732293,lssty,,,,,False,,21.748286435519976
63166.07720125052,y,21.756050374888805,698.2308712826052,lssty,,,,,False,,21.756050374888805
63166.07760310692,y,21.760618792570742,698.2312731390048,lssty,,,,,False,,21.760618792570742
63166.07800400073,y,21.764631932176897,698.231674032817,lssty,,,,,False,,21.764631932176897
63166.07840890367,y,21.76349196722436,698.2320789357545,lssty,,,,,False,,21.76349196722436
63166.07881408734,y,21.77263765920133,698.2324841194277,lssty,,,,,False,,21.77263765920133
63166.07921618421,y,21.751126597119537,698.2328862162976,lssty,,,,,False,,21.751126597119537
63166.07962027768,y,21.75100324319672,698.2332903097631,lssty,,,,,False,,21.75100324319672
63166.08002503177,y,21.759413900145827,698.2336950638564,lssty,,,,,False,,21.759413900145827
63166.08042786379,y,21.76044397067317,698.2340978958746,lssty,,,,,False,,21.76044397067317
63166.08083062801,y,21.76151803740588,698.2345006600954,lssty,,,,,False,,21.76151803740588
63166.08123456462,y,21.768831421323924,698.2349045967057,lssty,,,,,False,,21.768831421323924
63166.08163646378,y,21.773156068394613,698.2353064958661,lssty,,,,,False,,21.773156068394613
63166.08203740097,y,21.776921243161667,698.2357074330575,lssty,,,,,False,,21.776921243161667
63166.08244227513,y,21.796659677924257,698.2361123072187,lssty,,,,,False,,21.796659677924257
63166.08284742989,y,21.805274017280787,698.2365174619772,lssty,,,,,False,,21.805274017280787
63166.08486994953,z,22.723911841441176,698.2385399816194,lsstz,,,,,False,,22.723911841441176
63166.08527405634,z,22.731895925768708,698.238944088429,lsstz,,,,,False,,22.731895925768708
63166.085678825846,z,22.738672695255545,698.2393488579328,lsstz,,,,,False,,22.738672695255545
63166.08608168415,z,22.675238262762072,698.239751716239,lsstz,,,,,False,,22.675238262762072
63166.08648442847,z,22.67641586200577,698.24015446056,lsstz,,,,,False,,22.67641586200577
63166.08688833307,z,22.68235967855556,698.2405583651562,lsstz,,,,,False,,22.68235967855556
63166.08729029623,z,22.6860493720616,698.2409603283159,lsstz,,,,,False,,22.6860493720616
63166.08769129778,z,22.68927379635429,698.2413613298631,lsstz,,,,,False,,22.68927379635429
63166.08809613206,z,22.688817168145352,698.2417661641448,lsstz,,,,,False,,22.688817168145352
63166.088501246806,z,22.69576085559555,698.2421712788928,lsstz,,,,,False,,22.69576085559555
63166.08890347371,z,22.698512584388645,698.2425735057986,lsstz,,,,,False,,22.698512584388645
63166.08930758962,z,22.779576257976768,698.2429776217032,lsstz,,,,,False,,22.779576257976768
63166.089712369656,z,22.78611322568592,698.2433824017426,lsstz,,,,,False,,22.78611322568592
63166.09011524602,z,22.787224759592903,698.2437852781077,lsstz,,,,,False,,22.787224759592903
63166.090517976285,z,22.788292812509575,698.2441880083716,lsstz,,,,,False,,22.788292812509575
63166.0909218583,z,22.793799239767072,698.2445918903832,lsstz,,,,,False,,22.793799239767072
63166.09132387019,z,22.79718642634184,698.2449939022772,lsstz,,,,,False,,22.79718642634184
63166.09172492037,z,22.800107158443176,698.245394952457,lsstz,,,,,False,,22.800107158443176
63166.09212972653,z,22.79954734310387,698.2457997586171,lsstz,,,,,False,,22.79954734310387
63166.092534813135,z,22.805999098052805,698.2462048452217,lsstz,,,,,False,,22.805999098052805
63166.09293709861,z,22.663751574276763,698.246607130699,lsstz,,,,,False,,22.663751574276763
63166.09334122328,z,22.663788296025537,698.2470112553638,lsstz,,,,,False,,22.663788296025537
63166.09374601346,z,22.669888120781025,698.2474160455458,lsstz,,,,,False,,22.669888120781025
63166.09414890733,z,22.6707898138467,698.2478189394169,lsstz,,,,,False,,22.6707898138467
63166.09455162366,z,22.67178721917905,698.2482216557473,lsstz,,,,,False,,22.67178721917905
63166.09495548332,z,22.677077663363196,698.2486255154072,lsstz,,,,,False,,22.677077663363196
63166.095357546685,z,22.68037399233221,698.2490275787713,lsstz,,,,,False,,22.68037399233221
63166.0957586479,z,22.683203586612127,698.2494286799847,lsstz,,,,,False,,22.683203586612127
63166.09616342626,z,22.682742714216253,698.2498334583433,lsstz,,,,,False,,22.682742714216253
63166.09656848506,z,22.730395022324704,698.2502385171465,lsstz,,,,,False,,22.730395022324704
63166.096970831946,z,22.732838097105837,698.2506408640329,lsstz,,,,,False,,22.732838097105837
63166.09737496505,z,22.732916581441064,698.2510449971378,lsstz,,,,,False,,22.732916581441064
63166.097779765005,z,22.73879908980952,698.2514497970915,lsstz,,,,,False,,22.73879908980952
63166.09818267584,z,22.739699627138577,698.2518527079301,lsstz,,,,,False,,22.739699627138577
63166.09858537838,z,22.740708927487105,698.2522554104653,lsstz,,,,,False,,22.740708927487105
63166.09898921593,z,22.74579485342017,698.2526592480135,lsstz,,,,,False,,22.74579485342017
63166.09939133365,z,22.74900381006226,698.2530613657364,lsstz,,,,,False,,22.74900381006226
63166.09979248844,z,22.65005978841015,698.2534625205299,lsstz,,,,,False,,22.65005978841015
63166.10019723934,z,22.64969133019597,698.253867271429,lsstz,,,,,False,,22.64969133019597
63166.10060227067,z,22.655623726890585,698.2542723027582,lsstz,,,,,False,,22.655623726890585
63166.101004681965,z,22.657952764261815,698.2546747140514,lsstz,,,,,False,,22.657952764261815
63166.101408823175,z,22.65798553654609,698.2550788552617,lsstz,,,,,False,,22.65798553654609
63166.10181363254,z,22.663574649527177,698.2554836646232,lsstz,,,,,False,,22.663574649527177
63166.10221655978,z,22.66438911561641,698.2558865918691,lsstz,,,,,False,,22.66438911561641
63166.1026192487,z,22.665323721476117,698.2562892807837,lsstz,,,,,False,,22.665323721476117
63166.10302306441,z,22.67013005261173,698.2566930964967,lsstz,,,,,False,,22.67013005261173
63166.10342523956,z,22.81421759769322,698.2570952716487,lsstz,,,,,False,,22.81421759769322
63166.10382645062,z,22.816793894887585,698.2574964827072,lsstz,,,,,False,,22.816793894887585
63166.104231174446,z,22.816426132194504,698.2579012065326,lsstz,,,,,False,,22.816426132194504
63166.10463617868,z,22.822033337626102,698.258306210766,lsstz,,,,,False,,22.822033337626102
63166.10503865757,z,22.82429587840767,698.2587086896601,lsstz,,,,,False,,22.82429587840767
63166.105442806576,z,22.82436696916146,698.259112838663,lsstz,,,,,False,,22.82436696916146
63166.10746799535,g,23.20727555809282,698.2611380274393,lsstg,,,,,False,,23.20727555809282
63166.1078709447,g,23.21561554126069,698.2615409767895,lsstg,,,,,False,,23.21561554126069
63166.10827361482,g,23.21640792517181,698.2619436469031,lsstg,,,,,False,,23.21640792517181
63166.10867740042,g,23.22175625876731,698.2623474325082,lsstg,,,,,False,,23.22175625876731
63166.11070003197,i,23.12856565855877,698.2643700640547,lssti,,,,,False,,23.12856565855877
63166.11110135193,i,23.13720265552117,698.2647713840197,lssti,,,,,False,,23.13720265552117
63166.11150602797,i,23.13680811007661,698.2651760600565,lssti,,,,,False,,23.13680811007661
63166.11191098439,i,23.14211132096769,698.2655810164797,lssti,,,,,False,,23.14211132096769
63166.11231359394,i,23.14424105352348,698.2659836260282,lssti,,,,,False,,23.14424105352348
63166.112717756194,i,23.144225382192623,698.2663877882806,lssti,,,,,False,,23.144225382192623
63166.11312259002,i,23.14936682558727,698.2667926221038,lssti,,,,,False,,23.14936682558727
63166.1135255604,i,23.15006351088044,698.2671955924889,lssti,,,,,False,,23.15006351088044
63166.11392821212,i,23.0284282131562,698.2675982442088,lssti,,,,,False,,23.0284282131562
63166.11433196829,i,23.03279209026133,698.2680020003754,lssti,,,,,False,,23.03279209026133
63166.114734322495,i,23.03559018728525,698.2684043545814,lssti,,,,,False,,23.03559018728525
63166.1151357073,i,23.037915337293764,698.2688057393898,lssti,,,,,False,,23.037915337293764
63166.115540357496,i,23.03759614089946,698.2692103895824,lssti,,,,,False,,23.03759614089946
63166.11594528807,i,23.04267783384287,698.2696153201541,lssti,,,,,False,,23.04267783384287
63166.11634797534,i,23.04476035484989,698.2700180074244,lssti,,,,,False,,23.04476035484989
63166.1167521445,i,23.044781422461764,698.2704221765889,lssti,,,,,False,,23.044781422461764
63166.11715698638,i,23.233897613487898,698.2708270184667,lssti,,,,,False,,23.233897613487898
63166.11755997112,i,23.234595351241524,698.2712300032072,lssti,,,,,False,,23.234595351241524
63166.11796260999,i,23.23545001789521,698.2716326420777,lssti,,,,,False,,23.23545001789521
63166.11836634561,i,23.23964214251845,698.2720363776971,lssti,,,,,False,,23.23964214251845
63166.11876877084,i,23.24236081665184,698.2724388029237,lssti,,,,,False,,23.24236081665184
63166.11917022395,i,23.24461337308919,698.2728402560388,lssti,,,,,False,,23.24461337308919
63166.11957495031,i,23.24436625988661,698.2732449823961,lssti,,,,,False,,23.24436625988661
63166.119979881565,i,23.249237353997565,698.2736499136518,lssti,,,,,False,,23.249237353997565
63166.12038265066,i,23.25127375625844,698.2740526827474,lssti,,,,,False,,23.25127375625844
63166.12078682643,i,23.235238871496243,698.2744568585185,lssti,,,,,False,,23.235238871496243
63166.12119167601,i,23.240008611193076,698.2748617080942,lssti,,,,,False,,23.240008611193076
63166.12159467455,i,23.240722551253658,698.2752647066372,lssti,,,,,False,,23.240722551253658
63166.12199730084,i,23.24167229545353,698.2756673329277,lssti,,,,,False,,23.24167229545353
63166.12240101634,i,23.24578958118336,698.276071048429,lssti,,,,,False,,23.24578958118336
63166.1228035168,i,23.248520082843942,698.276473548889,lssti,,,,,False,,23.248520082843942
63166.123205041935,i,23.250791979141617,698.2768750740215,lssti,,,,,False,,23.250791979141617
63166.12360988422,i,23.250702012909308,698.2772799163067,lssti,,,,,False,,23.250702012909308
63166.12401493436,i,22.996768599006145,698.2776849664442,lssti,,,,,False,,22.996768599006145
63166.12441778969,i,22.998849129053784,698.2780878217745,lssti,,,,,False,,22.998849129053784
63166.12482197176,i,22.99902900817225,698.2784920038466,lssti,,,,,False,,22.99902900817225
63166.125226828684,i,23.00371241012493,698.278896860771,lssti,,,,,False,,23.00371241012493
63166.12562984047,i,23.00450224587018,698.2792998725563,lssti,,,,,False,,23.00450224587018
63166.12603245447,i,23.00545718051802,698.2797024865577,lssti,,,,,False,,23.00545718051802
63166.12643615032,i,23.009417504858565,698.2801061824066,lssti,,,,,False,,23.009417504858565
63166.12683873051,i,23.012073016693787,698.2805087625966,lssti,,,,,False,,23.012073016693787
63166.12724033167,i,23.01427851300016,698.2809103637555,lssti,,,,,False,,23.01427851300016
63166.12764529529,i,23.120994985991523,698.2813153273746,lssti,,,,,False,,23.120994985991523
63166.12805047004,i,23.12556333094717,698.2817205021274,lssti,,,,,False,,23.12556333094717
63166.12845341635,i,23.12759977377144,698.2821234484363,lssti,,,,,False,,23.12759977377144
63166.1288576044,i,23.12781262223965,698.2825276364892,lssti,,,,,False,,23.12781262223965
63166.12926246832,i,23.13232625849472,698.2829325004059,lssti,,,,,False,,23.13232625849472
63166.12966549278,i,23.13311806169157,698.2833355248658,lssti,,,,,False,,23.13311806169157
63166.13006809482,i,23.134077366728373,698.2837381269055,lssti,,,,,False,,23.134077366728373
63166.13047177155,i,23.13788731932421,698.2841418036332,lssti,,,,,False,,23.13788731932421
63166.13087443634,i,23.14046979588917,698.2845444684281,lssti,,,,,False,,23.14046979588917
63166.13127611784,i,23.23055857997932,698.2849461499281,lssti,,,,,False,,23.23055857997932
63166.13168120862,i,23.23059197502331,698.2853512407091,lssti,,,,,False,,23.23059197502331
63166.13208651488,i,23.23484696767086,698.2857565469676,lssti,,,,,False,,23.23484696767086
63166.13248955728,i,23.236471593848893,698.2861595893701,lssti,,,,,False,,23.236471593848893
63166.134514121375,r,23.33954556325902,698.2881841534618,lsstr,,,,,False,,23.33954556325902
63166.13491899449,r,23.348542856079128,698.2885890265752,lsstr,,,,,False,,23.348542856079128
63166.13532203571,r,23.348909477699987,698.288992067799,lsstr,,,,,False,,23.348909477699987
63166.135724621614,r,23.349453938235012,698.2893946537006,lsstr,,,,,False,,23.349453938235012
63166.13612841082,r,23.352770479279005,698.2897984429073,lsstr,,,,,False,,23.352770479279005
63166.13653120315,r,23.35490736538876,698.2902012352351,lsstr,,,,,False,,23.35490736538876
63166.13693300516,r,23.356598254877973,698.2906030372469,lsstr,,,,,False,,23.356598254877973
63166.1373382859,r,23.356245706072656,698.2910083179886,lsstr,,,,,False,,23.356245706072656
63166.137743789295,r,23.36011633086255,698.2914138213819,lsstr,,,,,False,,23.36011633086255
63166.1381469758,r,23.394083154340617,698.2918170078847,lsstr,,,,,False,,23.394083154340617
63166.13855117694,r,23.393917248982632,698.292221209027,lsstr,,,,,False,,23.393917248982632
63166.138956056166,r,23.39777442513669,698.2926260882523,lsstr,,,,,False,,23.39777442513669
63166.139359108616,r,23.39814414592465,698.2930291407029,lsstr,,,,,False,,23.39814414592465
63166.13976168352,r,23.398691578687792,698.2934317156032,lsstr,,,,,False,,23.398691578687792
63166.14016559823,r,23.401864014288467,698.2938356303202,lsstr,,,,,False,,23.401864014288467
63166.140568488576,r,23.40392823468859,698.2942385206625,lsstr,,,,,False,,23.40392823468859
63166.1409703828,r,23.4055580969661,698.2946404148897,lsstr,,,,,False,,23.4055580969661
63166.14137580887,r,23.3784627518843,698.2950458409541,lsstr,,,,,False,,23.3784627518843
63166.143401833455,z,22.93193729001743,698.2970718655415,lsstz,,,,,False,,22.93193729001743
63166.14380517626,z,22.937465367998666,698.2974752083464,lsstz,,,,,False,,22.937465367998666
63166.14420938417,z,22.9374654076206,698.2978794162555,lsstz,,,,,False,,22.9374654076206
63166.14461427131,z,22.94089980865463,698.2982843033969,lsstz,,,,,False,,22.94089980865463
63166.14501733838,z,22.822614816113678,698.2986873704649,lsstz,,,,,False,,22.822614816113678
63166.14541989871,z,22.82322913100735,698.2990899307988,lsstz,,,,,False,,22.82322913100735
63166.14582400036,z,22.82606692513273,698.2994940324497,lsstz,,,,,False,,22.82606692513273
63166.14622703903,z,22.82797611069737,698.2998970711196,lsstz,,,,,False,,22.82797611069737
63166.14662907215,z,22.829503652129,698.3002991042376,lsstz,,,,,False,,22.829503652129
63166.14703471727,z,22.829407417084237,698.3007047493593,lsstz,,,,,False,,22.829407417084237
63166.14744059881,z,22.83268714695218,698.3011106308986,lsstz,,,,,False,,22.83268714695218
63166.1478440615,z,22.8341290419622,698.3015140935895,lsstz,,,,,False,,22.8341290419622
63166.14824827383,z,22.834156464320248,698.301918305915,lsstz,,,,,False,,22.834156464320248
63166.148653166136,z,22.7373719616088,698.3023231982224,lsstz,,,,,False,,22.7373719616088
63166.14905624279,z,22.73782873817397,698.3027262748801,lsstz,,,,,False,,22.73782873817397
63166.14945879341,z,22.73844428769949,698.3031288254933,lsstz,,,,,False,,22.73844428769949
63166.1498630372,z,22.741164015165488,698.3035330692874,lsstz,,,,,False,,22.741164015165488
63166.15026619041,z,22.743011250047648,698.3039362224954,lsstz,,,,,False,,22.743011250047648
63166.15066833034,z,22.74448871168719,698.3043383624245,lsstz,,,,,False,,22.74448871168719
63166.15107414403,z,22.744435037665163,698.3047441761155,lsstz,,,,,False,,22.744435037665163
63166.15148020052,z,22.74757132816828,698.3051502326052,lsstz,,,,,False,,22.74757132816828
63166.15188379081,z,22.827842829840066,698.3055538228946,lsstz,,,,,False,,22.827842829840066
63166.15228800719,z,22.82789700332621,698.3059580392801,lsstz,,,,,False,,22.82789700332621
63166.15269290423,z,22.831056697129835,698.3063629363169,lsstz,,,,,False,,22.831056697129835
63166.15309598972,z,22.831502608920072,698.3067660218076,lsstz,,,,,False,,22.831502608920072
63166.15349853129,z,22.83210065139041,698.3071685633768,lsstz,,,,,False,,22.83210065139041
63166.15390292528,z,22.834688020696117,698.3075729573684,lsstz,,,,,False,,22.834688020696117
63166.15430620108,z,22.8364560944748,698.307976233169,lsstz,,,,,False,,22.8364560944748
63166.15470845492,z,22.83786698931482,698.3083784870032,lsstz,,,,,False,,22.83786698931482
63166.1551144486,z,22.83783509569693,698.3087844806869,lsstz,,,,,False,,22.83783509569693
63166.15552069188,z,22.86490985940496,698.309190723965,lsstz,,,,,False,,22.86490985940496
63166.15592441824,z,22.866256443388096,698.3095944503293,lsstz,,,,,False,,22.866256443388096
63166.15632863828,z,22.866318543870275,698.3099986703673,lsstz,,,,,False,,22.866318543870275
63166.1567335396,z,22.86932746071205,698.3104035716897,lsstz,,,,,False,,22.86932746071205
63166.15713663311,z,22.869773293282872,698.3108066651985,lsstz,,,,,False,,22.869773293282872
63166.15753916639,z,22.870371461771825,698.3112091984731,lsstz,,,,,False,,22.870371461771825
63166.1579437194,z,22.872848431501605,698.311613751488,lsstz,,,,,False,,22.872848431501605
63166.1583471267,z,22.87455644831789,698.3120171587871,lsstz,,,,,False,,22.87455644831789
63166.1587495023,z,22.788780370152576,698.3124195343844,lsstz,,,,,False,,22.788780370152576
63166.15915568864,z,22.78878625780361,698.3128257207281,lsstz,,,,,False,,22.78878625780361
63166.15956213186,z,22.7916321242812,698.3132321639496,lsstz,,,,,False,,22.7916321242812
63166.15996600367,z,22.79294052929559,698.3136360357603,lsstz,,,,,False,,22.79294052929559
63166.16037022696,z,22.793028268987925,698.3140402590434,lsstz,,,,,False,,22.793028268987925
63166.16077513206,z,22.7959075929841,698.3144451641492,lsstz,,,,,False,,22.7959075929841
63166.16117823267,z,22.796357400495427,698.3148482647593,lsstz,,,,,False,,22.796357400495427
63166.16158075853,z,22.79695516964018,698.3152507906198,lsstz,,,,,False,,22.79695516964018
63166.16198548032,z,22.79932520421574,698.3156555124078,lsstz,,,,,False,,22.79932520421574
63166.16238902901,z,22.96618593043909,698.3160590610933,lsstz,,,,,False,,22.96618593043909
63166.16279153507,z,22.967504589956494,698.3164615671558,lsstz,,,,,False,,22.967504589956494
63166.163197928174,z,22.96754563440738,698.3168679602604,lsstz,,,,,False,,22.96754563440738
63166.16360458599,z,22.97021437560285,698.317274618079,lsstz,,,,,False,,22.97021437560285
63166.16400861365,z,22.9714372396139,698.3176786457334,lsstz,,,,,False,,22.9714372396139
63166.16603321011,y,22.05152223280624,698.3197032421958,lssty,,,,,False,,22.05152223280624
63166.1664381196,y,22.058010880393088,698.320108151689,lssty,,,,,False,,22.058010880393088
63166.16684122847,y,22.058389315755253,698.3205112605574,lssty,,,,,False,,22.058389315755253
63166.16724388231,y,22.058930609118843,698.3209139143946,lssty,,,,,False,,22.058930609118843
63166.16764885888,y,22.061353443786192,698.3213188909649,lssty,,,,,False,,22.061353443786192
63166.168052624525,y,22.06301522153047,698.3217226566121,lssty,,,,,False,,22.06301522153047
63166.16845532991,y,22.064319640199432,698.3221253619995,lssty,,,,,False,,22.064319640199432
63166.16886203961,y,22.06427192087977,698.3225320716956,lssty,,,,,False,,22.06427192087977
63166.16926902604,y,22.02701435425572,698.3229390581255,lssty,,,,,False,,22.02701435425572
63166.16967329185,y,22.02827180666276,698.3233433239366,lssty,,,,,False,,22.02827180666276
63166.17007752102,y,22.02829392188209,698.3237475531059,lssty,,,,,False,,22.02829392188209
63166.170482432906,y,22.031122369949355,698.324152464993,lssty,,,,,False,,22.031122369949355
63166.17088554628,y,22.03150616044876,698.3245555783651,lssty,,,,,False,,22.03150616044876
63166.1712883576,y,22.032045783011217,698.3249583896832,lssty,,,,,False,,22.032045783011217
63166.171693531054,y,22.034351795043293,698.3253635631409,lssty,,,,,False,,22.034351795043293
63166.172097467,y,22.035945688637263,698.3257674990891,lssty,,,,,False,,22.035945688637263
63166.172500328175,y,22.03720040058058,698.326170360262,lssty,,,,,False,,22.03720040058058
63166.17290728591,y,22.04718161363198,698.3265773179955,lssty,,,,,False,,22.04718161363198
63166.17331452982,y,22.049827465405627,698.326984561907,lssty,,,,,False,,22.049827465405627
63166.17371898183,y,22.051017527966703,698.3273890139171,lssty,,,,,False,,22.051017527966703
63167.0683904715,y,21.567254562948467,699.2220605035836,lssty,,,,,False,,21.567254562948467
63167.06878802047,y,21.570586524981856,699.2224580525581,lssty,,,,,False,,21.570586524981856
63167.069189656366,y,21.57270596123684,699.2228596884524,lssty,,,,,False,,21.57270596123684
63167.06959059052,y,21.57531238490152,699.2232606226098,lssty,,,,,False,,21.57531238490152
63167.06999297465,y,21.580965159751003,699.2236630067346,lssty,,,,,False,,21.580965159751003
63167.07039412276,y,21.583430171705416,699.2240641548487,lssty,,,,,False,,21.583430171705416
63167.070797135566,y,21.58701241725789,699.2244671676526,lssty,,,,,False,,21.58701241725789
63167.07119855835,y,21.58930094569492,699.2248685904342,lssty,,,,,False,,21.58930094569492
63167.07160210449,y,21.5969224359263,699.225272136573,lssty,,,,,False,,21.5969224359263
63167.072004601454,y,21.647734068623315,699.2256746335406,lssty,,,,,False,,21.647734068623315
63167.072408804896,y,21.654565086817197,699.2260788369822,lssty,,,,,False,,21.654565086817197
63167.07280634916,y,21.65876795327245,699.2264763812491,lssty,,,,,False,,21.65876795327245
63167.07320799606,y,21.66075352846015,699.2268780281447,lssty,,,,,False,,21.66075352846015
63167.07360894896,y,21.663163371534424,699.227278981045,lssty,,,,,False,,21.663163371534424
63167.07401138776,y,21.66844751238961,699.2276814198485,lssty,,,,,False,,21.66844751238961
63167.07441254901,y,21.670726608020733,699.2280825810958,lssty,,,,,False,,21.670726608020733
63167.07481561452,y,21.674104521703327,699.2284856466067,lssty,,,,,False,,21.674104521703327
63167.07521706471,y,21.67620649237088,699.2288870967968,lssty,,,,,False,,21.67620649237088
63167.07562063058,y,21.741479593310213,699.2292906626681,lssty,,,,,False,,21.741479593310213
63167.07602317115,y,21.744233450306474,699.2296932032332,lssty,,,,,False,,21.744233450306474
63168.07479647036,g,22.51432257533469,700.228466502449,lsstg,,,,,False,,22.51432257533469
63168.07519326034,g,22.549062162001192,700.2288632924246,lsstg,,,,,False,,22.549062162001192
63168.075598411386,g,22.55817550752778,700.2292684434724,lsstg,,,,,False,,22.55817550752778
63168.0760052546,g,22.32901771915024,700.2296752866896,lsstg,,,,,False,,22.32901771915024
63168.07802952844,i,22.47679109317902,700.2316995605288,lssti,,,,,False,,22.47679109317902
63168.07843292411,i,22.72604247594107,700.2321029561936,lssti,,,,,False,,22.72604247594107
63168.07883906663,i,22.72394177890028,700.2325090987142,lssti,,,,,False,,22.72394177890028
63168.07924009827,i,22.719062163171376,700.2329101303549,lssti,,,,,False,,22.719062163171376
63168.07964141046,i,22.714319580524307,700.2333114425492,lssti,,,,,False,,22.714319580524307
63168.08004574361,i,22.72095983132189,700.2337157756992,lssti,,,,,False,,22.72095983132189
63168.08045060323,i,22.674547854128,700.2341206353158,lssti,,,,,False,,22.674547854128
63168.0808473884,i,22.67767724235697,700.2345174204893,lssti,,,,,False,,22.67767724235697
63168.08125254132,i,22.77787144268257,700.234922573407,lssti,,,,,False,,22.77787144268257
63168.081659388,i,22.774987714789148,700.2353294200875,lssti,,,,,False,,22.774987714789148
63168.08206326461,i,22.75272595959625,700.2357332966931,lssti,,,,,False,,22.75272595959625
63168.08246667343,i,22.75842499653084,700.23613670552,lssti,,,,,False,,22.75842499653084
63168.08287281408,i,22.6651494407873,700.2365428461635,lssti,,,,,False,,22.6651494407873
63168.083273868746,i,22.66944982169746,700.2369439008326,lssti,,,,,False,,22.66944982169746
63168.08367520104,i,22.682725850989847,700.237345233123,lssti,,,,,False,,22.682725850989847
63168.08407951064,i,22.689070545072727,700.2377495427281,lssti,,,,,False,,22.689070545072727
63168.08448436332,i,22.679634413080866,700.2381543954034,lssti,,,,,False,,22.679634413080866
63168.08488114508,i,22.682676835210017,700.2385511771645,lssti,,,,,False,,22.682676835210017
63168.08528629912,i,22.73472664115909,700.2389563312099,lssti,,,,,False,,22.73472664115909
63168.08569314798,i,22.73203507098634,700.239363180066,lssti,,,,,False,,22.73203507098634
63168.08609700564,i,22.77487171731504,700.239767037725,lssti,,,,,False,,22.77487171731504
63168.08650042716,i,22.780374528802863,700.2401704592485,lssti,,,,,False,,22.780374528802863
63168.08690656581,i,22.51343881040211,700.2405765978983,lssti,,,,,False,,22.51343881040211
63168.08730764279,i,22.517607838005777,700.2409776748755,lssti,,,,,False,,22.517607838005777
63168.08770899456,i,22.661319872927223,700.2413790266437,lssti,,,,,False,,22.661319872927223
63168.08811328085,i,22.667409923071556,700.2417833129366,lssti,,,,,False,,22.667409923071556
63168.08851812658,i,22.72851446060705,700.2421881586633,lssti,,,,,False,,22.72851446060705
63168.08891490496,i,22.73147437199722,700.2425849370484,lssti,,,,,False,,22.73147437199722
63168.08932005995,i,22.79303662901036,700.2429900920397,lssti,,,,,False,,22.79303662901036
63168.08972691077,i,22.790526835546693,700.2433969428603,lssti,,,,,False,,22.790526835546693
63168.09013074968,i,22.65425093059841,700.2438007817691,lssti,,,,,False,,22.65425093059841
63168.09053418351,i,22.65944610566548,700.2442042155963,lssti,,,,,False,,22.65944610566548
63168.09094032003,i,22.683194667912367,700.2446103521143,lssti,,,,,False,,22.683194667912367
63168.09134141861,i,22.687049278950276,700.2450114506937,lssti,,,,,False,,22.687049278950276
63168.09174278924,i,22.68238482847368,700.2454128213285,lssti,,,,,False,,22.68238482847368
63168.092147052506,i,22.822274285203868,700.245817084593,lssti,,,,,False,,22.822274285203868
63168.09255189129,i,22.821718979724885,700.2462219233785,lssti,,,,,False,,22.821718979724885
